Reporting Area,MMWR Year,MMWR Week,"Dengue virus infections§ , Dengue, Current week","Dengue virus infections§ , Dengue, Current week, flag ","Dengue virus infections§ , Dengue, Previous 52 weeks Max†","Dengue virus infections§ , Dengue, Previous 52 weeks Max†, flag","Dengue virus infections§ , Dengue, Cum 2019†","Dengue virus infections§ , Dengue, Cum 2019†, flag","Dengue virus infections§ , Dengue, Cum 2018†","Dengue virus infections§ , Dengue, Cum 2018†, flag","Dengue virus infections§ s, Dengue-like illness, Current week","Dengue virus infections§ , Dengue-like illness, Current week, flag ","Dengue virus infections§ , Dengue-like illness, Previous 52 weeks Max†","Dengue virus infections§ , Dengue-like illness, Previous 52 weeks Max†, flag","Dengue virus infections§ , Dengue-like illness, Cum 2019†","Dengue virus infections§ , Dengue-like illness, Cum 2019†, flag","Dengue virus infections§ , Dengue-like illness, Cum 2018†","Dengue virus infections§ , Dengue-like illness, Cum 2018†, flag","Dengue virus infections§ , Severe dengue, Current week","Dengue virus infections§ , Severe dengue, Current week, flag","Dengue virus infections§ , Severe dengue, Previous 52 weeks Max†","Dengue virus infections§ , Severe dengue, Previous 52 weeks Max†, flag","Dengue virus infections§ , Severe dengue,  Cum 2019†","Dengue virus infections§ , Severe dengue,  Cum 2019†, flag","Dengue virus infections§ , Severe dengue,  Cum 2018†","Dengue virus infections§ , Severe dengue, Cum 2018†, flag",Location 1,Location 2,Reporting Area Sort
TOTAL,2019,49,4,,66,,1097,,579,,1,,3,,28,,7,,,-,4,,20,,7,,,TOTAL,20194970
US RESIDENTS,2019,50,4,,65,,1123,,432,,,-,3,,26,,7,,,-,4,,20,,8,,,US RESIDENTS,20195001
NEW ENGLAND,2019,50,,-,2,,20,,16,,,-,0,,,-,1,,,-,0,,,-,,-,,NEW ENGLAND,20195002
CONNECTICUT,2019,50,,-,1,,1,,6,,,-,0,,,-,,-,,-,0,,,-,,-,"CONNECTICUT
(41.575155, -72.738288)",,20195003
MAINE,2019,50,,-,1,,1,,3,,,-,0,,,-,,-,,-,0,,,-,,-,"MAINE
(45.117911, -69.06137)",,20195004
MASSACHUSETTS,2019,50,,-,2,,8,,2,,,-,0,,,-,,-,,-,0,,,-,,-,"MASSACHUSETTS
(42.151077, -71.481104)",,20195005
NEW HAMPSHIRE,2019,50,,-,0,,,-,4,,,-,0,,,-,1,,,-,0,,,-,,-,"NEW HAMPSHIRE
(43.680429, -71.57139)",,20195006
RHODE ISLAND,2019,50,,-,2,,8,,,-,,-,0,,,-,,-,,-,0,,,-,,-,"RHODE ISLAND
(41.572574, -71.534637)",,20195007
VERMONT,2019,50,,-,1,,2,,1,,,-,0,,,-,,-,,-,0,,,-,,-,"VERMONT
(44.075252, -72.662695)",,20195008
MIDDLE ATLANTIC,2019,50,2,,15,,184,,56,,,-,1,,2,,2,,,-,1,,4,,2,,,MIDDLE ATLANTIC,20195009
NEW JERSEY,2019,50,,-,7,,61,,20,,,-,0,,,-,,-,,-,1,,3,,,-,"NEW JERSEY
(40.110253, -74.655514)",,20195010
NEW YORK,2019,50,2,,4,,31,,7,,,-,1,,2,,,-,,-,0,,,-,,-,"NEW YORK
(42.921241, -75.59655)",,20195011
NEW YORK CITY,2019,50,,-,8,,65,,18,,,-,0,,,-,2,,,-,1,,1,,,-,,NEW YORK CITY,20195012
PENNSYLVANIA,2019,50,,-,4,,27,,11,,,-,0,,,-,,-,,-,0,,,-,2,,"PENNSYLVANIA
(40.896694, -77.838886)",,20195013
EAST NORTH CENTRAL,2019,50,,-,6,,90,,38,,,-,1,,2,,1,,,-,1,,2,,2,,,EAST NORTH CENTRAL,20195014
ILLINOIS,2019,50,,-,4,,38,,12,,,-,1,,1,,1,,,-,1,,1,,1,,"ILLINOIS
(40.124144, -89.148632)",,20195015
INDIANA,2019,50,,-,2,,12,,2,,,-,0,,,-,,-,,-,1,,1,,,-,"INDIANA
(39.919991, -86.2818)",,20195016
MICHIGAN,2019,50,,-,2,,19,,10,,,-,0,,,-,,-,,-,0,,,-,,-,"MICHIGAN
(44.874798, -85.730977)",,20195017
OHIO,2019,50,,-,2,,11,,7,,,-,1,,1,,,-,,-,0,,,-,,-,"OHIO
(40.415534, -82.70936)",,20195018
WISCONSIN,2019,50,,-,2,,10,,7,,,-,0,,,-,,-,,-,0,,,-,1,,"WISCONSIN
(44.639954, -89.732969)",,20195019
WEST NORTH CENTRAL,2019,50,,-,4,,20,,24,,,-,1,,1,,,-,,-,0,,,-,1,,,WEST NORTH CENTRAL,20195020
IOWA,2019,50,,-,1,,4,,5,,,-,1,,1,,,-,,-,0,,,-,,-,"IOWA
(42.074659, -93.500061)",,20195021
KANSAS,2019,50,,-,1,,3,,3,,,-,0,,,-,,-,,-,0,,,-,,-,"KANSAS
(38.484729, -98.38018)",,20195022
MINNESOTA,2019,50,,-,0,,,-,12,,,-,0,,,-,,-,,-,0,,,-,1,,"MINNESOTA
(46.349153, -94.198308)",,20195023
MISSOURI,2019,50,,-,3,,6,,1,,,-,0,,,-,,-,,-,0,,,-,,-,"MISSOURI
(38.3675, -92.477244)",,20195024
NEBRASKA,2019,50,,-,1,,6,,2,,,-,0,,,-,,-,,-,0,,,-,,-,"NEBRASKA
(41.527099, -99.810595)",,20195025
