loc,cases,deaths,date,Region
TARLAC,183,0,8/20/2017,REGION III-CENTRAL LUZON
TARLAC,99,0,8/27/2017,REGION III-CENTRAL LUZON
TARLAC,91,0,9/3/2017,REGION III-CENTRAL LUZON
TARLAC,86,0,9/10/2017,REGION III-CENTRAL LUZON
TARLAC,92,0,9/17/2017,REGION III-CENTRAL LUZON
TARLAC,81,0,9/24/2017,REGION III-CENTRAL LUZON
TARLAC,81,0,10/1/2017,REGION III-CENTRAL LUZON
TARLAC,60,0,10/8/2017,REGION III-CENTRAL LUZON
TARLAC,95,1,10/15/2017,REGION III-CENTRAL LUZON
TARLAC,52,2,10/22/2017,REGION III-CENTRAL LUZON
TARLAC,77,0,10/29/2017,REGION III-CENTRAL LUZON
TARLAC,62,0,11/5/2017,REGION III-CENTRAL LUZON
TARLAC,71,1,11/12/2017,REGION III-CENTRAL LUZON
TARLAC,62,0,11/19/2017,REGION III-CENTRAL LUZON
TARLAC,40,0,11/26/2017,REGION III-CENTRAL LUZON
TARLAC,64,0,12/3/2017,REGION III-CENTRAL LUZON
TARLAC,62,0,12/10/2017,REGION III-CENTRAL LUZON
TARLAC,4,0,12/17/2017,REGION III-CENTRAL LUZON
TARLAC,33,0,12/24/2017,REGION III-CENTRAL LUZON
TARLAC,4,0,12/31/2017,REGION III-CENTRAL LUZON
ZAMBALES,7,0,1/8/2017,REGION III-CENTRAL LUZON
ZAMBALES,6,0,1/15/2017,REGION III-CENTRAL LUZON
ZAMBALES,15,0,1/22/2017,REGION III-CENTRAL LUZON
ZAMBALES,7,0,1/29/2017,REGION III-CENTRAL LUZON
ZAMBALES,9,0,2/5/2017,REGION III-CENTRAL LUZON
ZAMBALES,11,0,2/12/2017,REGION III-CENTRAL LUZON
ZAMBALES,6,0,2/19/2017,REGION III-CENTRAL LUZON
ZAMBALES,18,1,2/26/2017,REGION III-CENTRAL LUZON
ZAMBALES,10,0,3/5/2017,REGION III-CENTRAL LUZON
ZAMBALES,18,0,3/12/2017,REGION III-CENTRAL LUZON
ZAMBALES,5,0,3/19/2017,REGION III-CENTRAL LUZON
ZAMBALES,11,1,3/26/2017,REGION III-CENTRAL LUZON
ZAMBALES,18,0,4/2/2017,REGION III-CENTRAL LUZON
ZAMBALES,13,0,4/9/2017,REGION III-CENTRAL LUZON
ZAMBALES,13,0,4/16/2017,REGION III-CENTRAL LUZON
ZAMBALES,10,0,4/23/2017,REGION III-CENTRAL LUZON
ZAMBALES,6,0,4/30/2017,REGION III-CENTRAL LUZON
ZAMBALES,11,0,5/7/2017,REGION III-CENTRAL LUZON
ZAMBALES,8,0,5/14/2017,REGION III-CENTRAL LUZON
ZAMBALES,5,1,5/21/2017,REGION III-CENTRAL LUZON
ZAMBALES,11,0,5/28/2017,REGION III-CENTRAL LUZON
ZAMBALES,7,0,6/4/2017,REGION III-CENTRAL LUZON
ZAMBALES,12,0,6/11/2017,REGION III-CENTRAL LUZON
ZAMBALES,21,0,6/18/2017,REGION III-CENTRAL LUZON
ZAMBALES,26,0,6/25/2017,REGION III-CENTRAL LUZON
ZAMBALES,88,0,7/2/2017,REGION III-CENTRAL LUZON
ZAMBALES,127,1,7/9/2017,REGION III-CENTRAL LUZON
ZAMBALES,118,0,7/16/2017,REGION III-CENTRAL LUZON
ZAMBALES,212,0,7/23/2017,REGION III-CENTRAL LUZON
ZAMBALES,248,1,7/30/2017,REGION III-CENTRAL LUZON
ZAMBALES,217,0,8/6/2017,REGION III-CENTRAL LUZON
ZAMBALES,232,1,8/13/2017,REGION III-CENTRAL LUZON
ZAMBALES,271,0,8/20/2017,REGION III-CENTRAL LUZON
ZAMBALES,268,0,8/27/2017,REGION III-CENTRAL LUZON
ZAMBALES,133,0,9/3/2017,REGION III-CENTRAL LUZON
ZAMBALES,99,0,9/10/2017,REGION III-CENTRAL LUZON
ZAMBALES,64,0,9/17/2017,REGION III-CENTRAL LUZON
ZAMBALES,64,0,9/24/2017,REGION III-CENTRAL LUZON
ZAMBALES,62,0,10/1/2017,REGION III-CENTRAL LUZON
ZAMBALES,36,0,10/8/2017,REGION III-CENTRAL LUZON
ZAMBALES,17,0,10/15/2017,REGION III-CENTRAL LUZON
ZAMBALES,17,0,10/22/2017,REGION III-CENTRAL LUZON
ZAMBALES,25,0,10/29/2017,REGION III-CENTRAL LUZON
ZAMBALES,42,0,11/5/2017,REGION III-CENTRAL LUZON
ZAMBALES,47,0,11/12/2017,REGION III-CENTRAL LUZON
ZAMBALES,36,0,11/19/2017,REGION III-CENTRAL LUZON
ZAMBALES,18,0,11/26/2017,REGION III-CENTRAL LUZON
ZAMBALES,20,0,12/3/2017,REGION III-CENTRAL LUZON
ZAMBALES,27,0,12/10/2017,REGION III-CENTRAL LUZON
ZAMBALES,15,0,12/17/2017,REGION III-CENTRAL LUZON
ZAMBALES,4,0,12/24/2017,REGION III-CENTRAL LUZON
ZAMBALES,0,0,12/31/2017,REGION III-CENTRAL LUZON
AKLAN,27,0,1/8/2017,REGION VI-WESTERN VISAYAS
AKLAN,15,0,1/15/2017,REGION VI-WESTERN VISAYAS
AKLAN,19,0,1/22/2017,REGION VI-WESTERN VISAYAS
AKLAN,18,0,1/29/2017,REGION VI-WESTERN VISAYAS
AKLAN,20,0,2/5/2017,REGION VI-WESTERN VISAYAS
AKLAN,15,0,2/12/2017,REGION VI-WESTERN VISAYAS
AKLAN,17,1,2/19/2017,REGION VI-WESTERN VISAYAS
AKLAN,13,0,2/26/2017,REGION VI-WESTERN VISAYAS
AKLAN,20,0,3/5/2017,REGION VI-WESTERN VISAYAS
AKLAN,8,0,3/12/2017,REGION VI-WESTERN VISAYAS
AKLAN,12,0,3/19/2017,REGION VI-WESTERN VISAYAS
AKLAN,7,0,3/26/2017,REGION VI-WESTERN VISAYAS
AKLAN,8,0,4/2/2017,REGION VI-WESTERN VISAYAS
AKLAN,14,0,4/9/2017,REGION VI-WESTERN VISAYAS
AKLAN,10,1,4/16/2017,REGION VI-WESTERN VISAYAS
AKLAN,6,0,4/23/2017,REGION VI-WESTERN VISAYAS
AKLAN,15,0,4/30/2017,REGION VI-WESTERN VISAYAS
AKLAN,65,0,5/7/2017,REGION VI-WESTERN VISAYAS
AKLAN,16,0,5/14/2017,REGION VI-WESTERN VISAYAS
AKLAN,12,0,5/21/2017,REGION VI-WESTERN VISAYAS
AKLAN,8,0,5/28/2017,REGION VI-WESTERN VISAYAS
AKLAN,19,0,6/4/2017,REGION VI-WESTERN VISAYAS
AKLAN,17,0,6/11/2017,REGION VI-WESTERN VISAYAS
AKLAN,24,0,6/18/2017,REGION VI-WESTERN VISAYAS
AKLAN,26,0,6/25/2017,REGION VI-WESTERN VISAYAS
AKLAN,33,0,7/2/2017,REGION VI-WESTERN VISAYAS
AKLAN,55,0,7/9/2017,REGION VI-WESTERN VISAYAS
AKLAN,30,0,7/16/2017,REGION VI-WESTERN VISAYAS
AKLAN,26,0,7/23/2017,REGION VI-WESTERN VISAYAS
AKLAN,25,0,7/30/2017,REGION VI-WESTERN VISAYAS
AKLAN,20,1,8/6/2017,REGION VI-WESTERN VISAYAS
AKLAN,37,0,8/13/2017,REGION VI-WESTERN VISAYAS
AKLAN,34,0,8/20/2017,REGION VI-WESTERN VISAYAS
AKLAN,45,0,8/27/2017,REGION VI-WESTERN VISAYAS
AKLAN,28,0,9/10/2017,REGION VI-WESTERN VISAYAS
AKLAN,19,0,9/24/2017,REGION VI-WESTERN VISAYAS
AKLAN,23,0,10/8/2017,REGION VI-WESTERN VISAYAS
AKLAN,20,0,10/22/2017,REGION VI-WESTERN VISAYAS
AKLAN,22,0,11/5/2017,REGION VI-WESTERN VISAYAS
AKLAN,19,0,11/19/2017,REGION VI-WESTERN VISAYAS
AKLAN,31,0,11/26/2017,REGION VI-WESTERN VISAYAS
AKLAN,28,0,12/3/2017,REGION VI-WESTERN VISAYAS
AKLAN,13,0,12/10/2017,REGION VI-WESTERN VISAYAS
AKLAN,19,0,12/17/2017,REGION VI-WESTERN VISAYAS
AKLAN,21,0,12/24/2017,REGION VI-WESTERN VISAYAS
AKLAN,14,0,12/31/2017,REGION VI-WESTERN VISAYAS
AKLAN,0,11,9/3/2017,REGION VI-WESTERN VISAYAS
AKLAN,0,26,9/17/2017,REGION VI-WESTERN VISAYAS
AKLAN,0,10,10/1/2017,REGION VI-WESTERN VISAYAS
AKLAN,1,17,10/15/2017,REGION VI-WESTERN VISAYAS
AKLAN,0,12,10/29/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,9,0,1/8/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,9,1,1/15/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,9,0,1/22/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,11,0,1/29/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,6,0,2/5/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,3,0,2/12/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,2,0,2/19/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,2,0,2/26/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,5,0,3/5/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,4,0,3/12/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,2,0,3/19/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,0,0,3/26/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,4,0,4/2/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,3,0,4/9/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,3,0,4/16/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,5,0,4/23/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,6,0,4/30/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,9,0,5/7/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,2,0,5/14/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,6,0,5/21/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,4,0,5/28/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,5,0,6/4/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,15,0,6/11/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,10,0,6/18/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,21,0,6/25/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,25,0,7/2/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,26,0,7/9/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,30,2,7/16/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,27,0,7/23/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,30,3,7/30/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,36,1,8/6/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,678,2,8/13/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,72,0,8/20/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,29,0,8/27/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,27,0,9/10/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,21,0,9/24/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,19,0,10/8/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,21,0,10/22/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,6,0,11/5/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,9,1,11/19/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,11,0,11/26/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,28,0,12/3/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,5,0,12/10/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,14,0,12/17/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,5,0,12/24/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,6,0,12/31/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,0,21,9/3/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,1,14,9/17/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,0,24,10/1/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,0,11,10/15/2017,REGION VI-WESTERN VISAYAS
ANTIQUE,0,11,10/29/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,31,2,1/8/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,30,0,1/15/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,28,0,1/22/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,25,0,1/29/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,17,0,2/5/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,23,0,2/12/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,19,0,2/19/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,15,0,2/26/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,17,0,3/5/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,10,0,3/12/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,9,0,3/19/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,11,0,3/26/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,10,0,4/2/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,9,0,4/9/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,11,0,4/16/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,6,0,4/23/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,7,1,4/30/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,5,0,5/7/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,13,1,5/14/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,12,0,5/21/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,20,0,5/28/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,19,0,6/4/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,35,0,6/11/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,22,0,6/18/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,55,0,6/25/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,42,0,7/2/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,65,0,7/9/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,62,1,7/16/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,64,0,7/23/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,72,0,7/30/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,83,1,8/6/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,86,0,8/13/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,93,0,8/20/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,79,0,8/27/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,68,1,9/10/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,72,0,9/24/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,53,0,10/8/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,32,0,10/22/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,30,1,11/5/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,29,0,11/19/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,58,3,11/26/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,33,0,12/3/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,43,0,12/10/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,30,0,12/17/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,15,0,12/24/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,16,1,12/31/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,1,81,9/3/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,0,59,9/17/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,1,57,10/1/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,0,49,10/15/2017,REGION VI-WESTERN VISAYAS
BACOLOD CITY,0,40,10/29/2017,REGION VI-WESTERN VISAYAS
CAPIZ,10,0,1/8/2017,REGION VI-WESTERN VISAYAS
CAPIZ,8,0,1/15/2017,REGION VI-WESTERN VISAYAS
CAPIZ,3,0,1/22/2017,REGION VI-WESTERN VISAYAS
CAPIZ,11,0,1/29/2017,REGION VI-WESTERN VISAYAS
CAPIZ,13,0,2/5/2017,REGION VI-WESTERN VISAYAS
CAPIZ,12,0,2/12/2017,REGION VI-WESTERN VISAYAS
CAPIZ,5,0,2/19/2017,REGION VI-WESTERN VISAYAS
CAPIZ,3,0,2/26/2017,REGION VI-WESTERN VISAYAS
CAPIZ,3,0,3/5/2017,REGION VI-WESTERN VISAYAS
CAPIZ,6,0,3/12/2017,REGION VI-WESTERN VISAYAS
CAPIZ,3,0,3/19/2017,REGION VI-WESTERN VISAYAS
CAPIZ,1,0,3/26/2017,REGION VI-WESTERN VISAYAS
CAPIZ,3,0,4/2/2017,REGION VI-WESTERN VISAYAS
CAPIZ,4,0,4/9/2017,REGION VI-WESTERN VISAYAS
CAPIZ,3,0,4/16/2017,REGION VI-WESTERN VISAYAS
CAPIZ,3,0,4/23/2017,REGION VI-WESTERN VISAYAS
CAPIZ,0,0,4/30/2017,REGION VI-WESTERN VISAYAS
CAPIZ,12,0,5/7/2017,REGION VI-WESTERN VISAYAS
CAPIZ,1,0,5/14/2017,REGION VI-WESTERN VISAYAS
CAPIZ,3,0,5/21/2017,REGION VI-WESTERN VISAYAS
CAPIZ,4,0,5/28/2017,REGION VI-WESTERN VISAYAS
CAPIZ,4,0,6/4/2017,REGION VI-WESTERN VISAYAS
CAPIZ,2,0,6/11/2017,REGION VI-WESTERN VISAYAS
CAPIZ,5,0,6/18/2017,REGION VI-WESTERN VISAYAS
CAPIZ,10,0,6/25/2017,REGION VI-WESTERN VISAYAS
CAPIZ,4,0,7/2/2017,REGION VI-WESTERN VISAYAS
CAPIZ,6,0,7/9/2017,REGION VI-WESTERN VISAYAS
CAPIZ,4,0,7/16/2017,REGION VI-WESTERN VISAYAS
CAPIZ,4,0,7/23/2017,REGION VI-WESTERN VISAYAS
CAPIZ,4,0,7/30/2017,REGION VI-WESTERN VISAYAS
CAPIZ,10,0,8/6/2017,REGION VI-WESTERN VISAYAS
CAPIZ,12,0,8/13/2017,REGION VI-WESTERN VISAYAS
CAPIZ,12,0,8/20/2017,REGION VI-WESTERN VISAYAS
CAPIZ,12,0,8/27/2017,REGION VI-WESTERN VISAYAS
CAPIZ,14,0,9/10/2017,REGION VI-WESTERN VISAYAS
CAPIZ,13,0,9/24/2017,REGION VI-WESTERN VISAYAS
CAPIZ,6,0,10/8/2017,REGION VI-WESTERN VISAYAS
CAPIZ,7,0,10/22/2017,REGION VI-WESTERN VISAYAS
CAPIZ,4,0,11/5/2017,REGION VI-WESTERN VISAYAS
CAPIZ,2,0,11/19/2017,REGION VI-WESTERN VISAYAS
CAPIZ,5,1,11/26/2017,REGION VI-WESTERN VISAYAS
CAPIZ,6,0,12/3/2017,REGION VI-WESTERN VISAYAS
CAPIZ,6,0,12/10/2017,REGION VI-WESTERN VISAYAS
CAPIZ,6,0,12/17/2017,REGION VI-WESTERN VISAYAS
CAPIZ,6,1,12/24/2017,REGION VI-WESTERN VISAYAS
CAPIZ,7,1,12/31/2017,REGION VI-WESTERN VISAYAS
CAPIZ,0,17,9/3/2017,REGION VI-WESTERN VISAYAS
CAPIZ,0,5,9/17/2017,REGION VI-WESTERN VISAYAS
CAPIZ,0,6,10/1/2017,REGION VI-WESTERN VISAYAS
CAPIZ,0,5,10/15/2017,REGION VI-WESTERN VISAYAS
CAPIZ,0,4,10/29/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,3,0,1/8/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,0,0,1/15/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,1,0,1/22/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,0,0,1/29/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,0,0,2/5/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,0,0,2/12/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,0,0,2/19/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,1,0,2/26/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,0,0,3/5/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,1,0,3/12/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,0,0,3/19/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,0,0,3/26/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,0,0,4/2/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,1,0,4/9/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,0,0,4/16/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,0,0,4/23/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,0,0,4/30/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,1,0,5/7/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,0,0,5/14/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,0,0,5/21/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,0,0,5/28/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,0,0,6/4/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,0,0,6/11/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,0,0,6/18/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,1,0,6/25/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,0,0,7/2/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,1,0,7/9/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,1,0,7/16/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,0,0,7/23/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,1,0,7/30/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,2,0,8/6/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,2,0,8/13/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,1,0,8/20/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,4,0,8/27/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,5,0,9/10/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,3,0,9/24/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,0,0,10/8/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,1,0,10/22/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,1,0,11/5/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,1,0,11/19/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,0,0,11/26/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,0,0,12/3/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,0,0,12/10/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,2,0,12/17/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,0,0,12/24/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,1,0,12/31/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,0,0,9/3/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,0,3,9/17/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,0,2,10/1/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,0,1,10/15/2017,REGION VI-WESTERN VISAYAS
GUIMARAS,0,1,10/29/2017,REGION VI-WESTERN VISAYAS
ILOILO,15,0,1/8/2017,REGION VI-WESTERN VISAYAS
ILOILO,17,0,1/15/2017,REGION VI-WESTERN VISAYAS
ILOILO,14,0,1/22/2017,REGION VI-WESTERN VISAYAS
ILOILO,17,0,1/29/2017,REGION VI-WESTERN VISAYAS
ILOILO,15,0,2/5/2017,REGION VI-WESTERN VISAYAS
ILOILO,11,0,2/12/2017,REGION VI-WESTERN VISAYAS
ILOILO,17,2,2/19/2017,REGION VI-WESTERN VISAYAS
ILOILO,10,0,2/26/2017,REGION VI-WESTERN VISAYAS
ILOILO,12,0,3/5/2017,REGION VI-WESTERN VISAYAS
ILOILO,14,0,3/12/2017,REGION VI-WESTERN VISAYAS
ILOILO,5,0,3/19/2017,REGION VI-WESTERN VISAYAS
ILOILO,11,1,3/26/2017,REGION VI-WESTERN VISAYAS
ILOILO,8,0,4/2/2017,REGION VI-WESTERN VISAYAS
ILOILO,7,1,4/9/2017,REGION VI-WESTERN VISAYAS
ILOILO,11,0,4/16/2017,REGION VI-WESTERN VISAYAS
ILOILO,14,0,4/23/2017,REGION VI-WESTERN VISAYAS
ILOILO,9,0,4/30/2017,REGION VI-WESTERN VISAYAS
ILOILO,13,0,5/7/2017,REGION VI-WESTERN VISAYAS
ILOILO,10,0,5/14/2017,REGION VI-WESTERN VISAYAS
ILOILO,9,0,5/21/2017,REGION VI-WESTERN VISAYAS
ILOILO,10,0,5/28/2017,REGION VI-WESTERN VISAYAS
ILOILO,5,0,6/4/2017,REGION VI-WESTERN VISAYAS
ILOILO,13,1,6/11/2017,REGION VI-WESTERN VISAYAS
ILOILO,20,0,6/18/2017,REGION VI-WESTERN VISAYAS
ILOILO,25,0,6/25/2017,REGION VI-WESTERN VISAYAS
ILOILO,30,0,7/2/2017,REGION VI-WESTERN VISAYAS
ILOILO,37,0,7/9/2017,REGION VI-WESTERN VISAYAS
ILOILO,24,1,7/16/2017,REGION VI-WESTERN VISAYAS
ILOILO,47,0,7/23/2017,REGION VI-WESTERN VISAYAS
ILOILO,41,0,7/30/2017,REGION VI-WESTERN VISAYAS
ILOILO,48,2,8/6/2017,REGION VI-WESTERN VISAYAS
ILOILO,75,0,8/13/2017,REGION VI-WESTERN VISAYAS
ILOILO,95,0,8/20/2017,REGION VI-WESTERN VISAYAS
ILOILO,76,0,8/27/2017,REGION VI-WESTERN VISAYAS
ILOILO,55,0,9/10/2017,REGION VI-WESTERN VISAYAS
ILOILO,37,0,9/24/2017,REGION VI-WESTERN VISAYAS
ILOILO,42,0,10/8/2017,REGION VI-WESTERN VISAYAS
ILOILO,27,0,10/22/2017,REGION VI-WESTERN VISAYAS
ILOILO,27,0,11/5/2017,REGION VI-WESTERN VISAYAS
ILOILO,30,0,11/19/2017,REGION VI-WESTERN VISAYAS
ILOILO,24,0,11/26/2017,REGION VI-WESTERN VISAYAS
ILOILO,21,0,12/3/2017,REGION VI-WESTERN VISAYAS
ILOILO,14,0,12/10/2017,REGION VI-WESTERN VISAYAS
ILOILO,17,0,12/17/2017,REGION VI-WESTERN VISAYAS
ILOILO,10,0,12/24/2017,REGION VI-WESTERN VISAYAS
ILOILO,9,0,12/31/2017,REGION VI-WESTERN VISAYAS
ILOILO,0,54,9/3/2017,REGION VI-WESTERN VISAYAS
ILOILO,0,40,9/17/2017,REGION VI-WESTERN VISAYAS
ILOILO,0,23,10/1/2017,REGION VI-WESTERN VISAYAS
ILOILO,0,37,10/15/2017,REGION VI-WESTERN VISAYAS
ILOILO,1,15,10/29/2017,REGION VI-WESTERN VISAYAS
ILOILO CITY,7,0,1/8/2017,REGION VI-WESTERN VISAYAS
ILOILO CITY,13,0,1/15/2017,REGION VI-WESTERN VISAYAS
ILOILO CITY,9,0,1/22/2017,REGION VI-WESTERN VISAYAS
ILOILO CITY,7,0,1/29/2017,REGION VI-WESTERN VISAYAS
ILOILO CITY,8,0,2/5/2017,REGION VI-WESTERN VISAYAS
ILOILO CITY,6,0,2/12/2017,REGION VI-WESTERN VISAYAS
ILOILO CITY,6,0,2/19/2017,REGION VI-WESTERN VISAYAS
ILOILO CITY,6,0,2/26/2017,REGION VI-WESTERN VISAYAS
